ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
4130,44,25,170,63942,3,3.9,2,113,1,1,1,1,1
4131,29,7,62,80560,1,4.16,1,95,1,1,0,0,0
4132,46,5,133,34691,2,5.84,1,197,1,1,0,0,1
4133,26,29,108,43799,1,9.28,3,2,0,0,0,0,1
4134,50,38,198,76777,2,7.58,2,148,0,1,1,1,1
4135,37,22,32,44510,1,4.21,2,110,1,1,1,1,0
4136,23,31,147,97919,3,3.7,2,19,0,1,1,1,1
4137,25,21,171,87366,2,5.47,1,202,0,0,1,1,1
4138,36,8,158,38975,3,8.76,2,181,1,0,0,1,1
4139,60,30,71,63242,3,0.58,3,226,0,0,0,0,0
4140,23,6,36,56546,1,7.25,3,291,1,1,0,0,1
4141,60,8,184,33267,2,3.3,1,75,0,0,0,1,0
4142,60,12,32,87911,4,2.48,3,222,0,0,1,0,0
4143,43,2,103,97049,4,0.62,2,35,1,1,1,1,1
4144,51,34,116,79939,3,9.02,2,299,0,0,1,0,1
4145,27,32,125,14897,1,9.17,3,89,0,0,0,0,1
4146,32,20,115,10163,1,1.08,1,28,0,1,1,1,1
4147,50,30,27,62540,1,5.46,2,175,0,1,1,1,1
4148,43,33,75,92915,2,1.95,2,219,0,1,0,0,0
4149,29,31,123,40030,2,7.71,1,135,1,1,0,0,1
4150,25,34,102,65313,1,6.82,2,174,1,1,0,1,1
4151,42,14,63,39870,4,3.32,3,125,0,1,1,0,0
4152,41,31,122,39482,4,1.61,3,170,1,1,0,1,1
4153,57,5,131,41058,2,8.4,1,265,0,1,1,1,1
4154,26,20,188,67255,1,6.91,1,133,0,0,1,1,1
4155,27,32,168,74930,4,0.56,3,271,1,0,0,0,0
4156,23,31,61,60500,4,6.46,1,25,0,0,1,1,0
4157,26,18,176,36379,2,8.2,3,276,1,0,1,1,1
4158,34,32,164,77787,2,6.11,1,99,0,0,0,1,1
4159,49,27,49,33674,4,4.53,3,29,0,1,1,1,0
4160,64,30,45,16590,1,6.05,2,132,1,1,1,0,1
4161,45,20,144,41432,4,6.39,2,138,0,1,1,1,1
4162,47,33,38,50426,4,6.58,3,190,1,0,0,1,0
4163,43,14,72,59584,1,9.69,2,186,1,0,1,0,0
4164,46,13,104,97663,2,2.2,3,139,0,1,0,1,1
4165,47,18,36,48015,1,6.42,1,236,0,1,0,1,1
4166,54,14,193,83251,1,2.29,2,296,1,0,1,1,0
4167,54,5,123,79353,1,2.49,2,199,0,0,0,1,0
4168,27,8,124,92990,1,6.86,2,283,0,1,1,0,1
4169,58,36,123,14600,2,9.2,3,79,1,0,0,0,1
4170,64,19,192,34690,4,2.01,2,258,0,0,0,0,0
4171,64,33,196,43762,3,9.64,1,100,0,1,1,0,1
4172,61,37,166,47499,2,3.53,2,31,1,1,0,0,1
4173,38,25,143,97988,1,4.22,1,276,0,0,1,0,0
4174,55,17,100,17670,4,1.96,2,120,0,1,1,1,0
4175,43,27,56,96687,4,6.35,2,54,0,1,1,0,1
4176,31,8,140,27341,1,6.17,1,17,0,0,1,1,1
4177,28,31,89,83823,2,4.7,2,120,0,0,1,1,0
4178,57,5,173,94074,1,5.02,1,109,0,1,0,0,1
4179,61,13,149,27015,4,6.42,1,60,1,0,1,1,1
4180,44,27,78,75126,4,6.04,1,263,0,1,1,1,1
4181,63,23,137,65197,2,4.06,2,267,0,1,1,1,1
4182,27,12,152,59849,3,8.9,2,296,0,0,1,0,1
4183,64,11,56,25852,1,6.84,1,126,1,1,0,1,1
4184,45,18,50,65361,3,2.45,2,136,0,0,0,0,0
4185,39,20,118,31258,4,3.54,3,77,1,0,0,0,0
4186,34,26,113,72355,3,7.98,1,206,1,0,0,1,1
4187,45,18,195,51508,1,1.49,1,183,1,0,1,0,0
4188,38,23,25,77784,1,7.63,3,88,1,1,1,1,1
4189,25,25,34,81728,4,3.91,3,228,1,1,1,0,0
4190,52,27,162,37410,2,5.74,1,63,0,1,1,0,1
4191,44,17,35,19895,2,3.17,3,54,0,0,1,0,0
4192,31,35,39,81942,4,9.87,1,292,0,1,1,0,1
4193,51,28,96,43924,1,9.11,2,280,0,1,1,1,1
4194,59,16,63,80831,2,9.32,3,278,1,0,1,0,0
4195,45,3,189,22264,3,2.26,1,187,1,0,1,1,0
4196,35,28,65,38038,4,8.5,1,190,1,1,1,1,1
4197,54,3,114,19136,3,5.59,1,272,1,1,0,1,1
4198,45,9,181,23213,1,7.22,3,94,1,0,0,1,1
4199,39,24,83,87608,2,2.57,2,89,1,0,1,0,0
4200,62,30,176,37431,1,7.26,2,246,0,0,1,0,1
4201,43,2,150,52290,3,9.19,3,74,0,1,0,1,1
4202,24,1,28,77539,1,3.04,1,61,0,1,1,1,0
4203,59,24,172,95535,1,2.72,1,221,0,0,1,1,0
4204,28,5,61,52747,4,1.49,1,266,1,0,1,0,0
4205,40,25,193,85974,4,3.03,3,120,1,1,1,0,1
4206,52,7,92,89763,1,5.59,3,27,1,0,1,1,0
4207,44,34,103,79208,4,8.41,1,273,0,0,0,0,1
4208,55,26,78,82994,1,3.15,1,22,0,0,1,0,0
4209,52,24,40,94075,3,6.4,1,98,0,1,0,0,1
4210,39,17,169,79015,4,5.06,3,284,0,1,1,0,1
4211,54,0,176,24887,1,3.24,3,109,0,0,1,1,0
4212,64,38,82,10051,4,5.35,2,202,0,1,1,0,1
4213,36,2,92,77695,1,2.1,1,105,1,0,0,1,0
4214,32,3,80,79926,4,6.58,1,45,0,1,0,1,1
4215,58,36,83,95571,2,1.6,2,256,0,1,1,0,0
4216,56,14,88,38491,1,7.44,1,143,0,0,0,1,0
4217,31,7,187,26080,2,2.19,2,24,1,0,0,0,0
4218,64,37,148,44880,1,9.98,3,61,0,1,0,0,1
4219,50,18,125,69965,2,8.32,2,229,0,1,1,1,1
4220,33,25,84,57361,1,3.77,2,81,1,0,0,1,0
4221,36,38,141,97685,4,4.55,3,210,0,0,0,0,0
4222,61,9,81,90875,2,2.96,1,196,0,0,0,1,0
4223,41,37,122,76890,4,7.79,2,197,1,0,1,1,1
4224,37,13,79,81156,1,4.12,2,161,1,0,0,0,0
4225,50,18,65,79290,4,7.67,1,207,0,1,0,0,1
4226,46,29,24,26593,1,0.67,2,43,1,0,1,1,0
4227,30,4,132,26167,4,1.79,3,287,1,0,1,1,0
4228,31,30,169,98091,2,3.97,2,278,0,0,1,0,0
4229,55,6,89,43005,1,1.53,1,274,1,1,0,0,0
4230,55,18,179,75471,4,6.21,1,220,1,1,1,0,1
4231,41,30,30,60728,1,0.98,2,284,0,1,1,0,0
4232,25,38,157,18691,1,8.67,1,145,1,0,0,1,1
4233,32,23,186,19756,1,7.73,1,68,0,0,1,0,1
4234,62,33,117,46308,3,2.55,2,139,1,1,0,0,1
4235,64,22,50,74079,1,5.1,2,9,1,1,1,0,1
4236,23,39,31,75524,4,4.79,1,110,0,0,1,0,0
4237,51,5,127,70466,3,7.39,2,36,1,1,0,0,1
4238,56,37,99,19327,4,4.31,3,80,1,1,0,0,0
4239,35,35,185,38520,3,0.81,2,95,1,0,0,0,0
4240,23,26,86,53308,1,3.1,1,54,1,1,0,1,0
4241,56,10,71,26533,2,4.93,3,131,1,0,1,0,0
4242,51,4,152,54488,2,9.76,1,222,0,1,1,0,1
4243,35,16,158,77160,1,8.87,1,62,1,1,0,1,1
4244,51,6,44,50429,3,2.22,3,11,0,0,1,1,0
4245,61,26,54,61726,4,7.37,2,145,1,1,0,1,1
4246,46,14,182,96348,2,9.4,1,263,1,0,1,1,1
4247,48,12,41,83065,1,0.58,2,31,0,1,0,0,0
4248,39,10,184,30653,1,7.35,2,48,1,1,0,1,1
4249,29,25,115,66921,3,4.86,3,186,1,0,0,1,0
4250,35,21,136,23654,2,6.96,1,98,1,0,0,1,1
4251,27,27,39,12108,1,6.25,3,166,1,1,1,0,1
4252,48,23,125,79483,2,9.85,3,212,0,0,0,0,1
4253,25,28,23,17899,4,3.24,1,198,0,0,0,0,0
4254,29,8,37,23372,1,7.97,1,245,1,0,1,1,0
4255,61,3,70,47682,1,2.73,3,153,0,0,1,0,0
4256,23,17,39,77799,4,4.64,3,95,0,1,0,0,0
4257,39,15,141,46583,1,9.77,3,62,1,1,1,0,1
4258,47,32,156,39295,3,7.78,1,193,1,0,1,1,1
4259,25,28,99,76113,4,3.5,1,271,0,1,0,0,0
4260,37,38,173,90565,3,6.38,3,89,0,1,0,0,1
4261,51,9,121,59574,4,0.97,1,271,0,1,0,1,1
4262,54,8,44,74934,4,3.03,1,84,0,1,1,0,0
4263,48,30,188,40066,3,7.32,1,294,0,1,1,1,1
4264,38,27,78,93149,4,5.92,2,35,0,1,1,0,1
4265,47,2,64,95096,2,4.96,2,17,1,0,0,1,0
4266,50,13,60,18945,3,7.06,3,76,1,1,0,0,1
4267,31,24,57,39418,4,4.29,2,48,0,1,1,1,0
4268,23,14,136,92607,3,0.75,3,235,1,0,0,1,0
4269,51,1,38,59874,4,4.69,3,43,1,0,1,1,0
4270,44,23,33,27130,4,9.07,1,108,0,1,1,1,1
4271,38,13,146,96257,2,8.64,3,128,0,1,0,0,1
4272,63,6,168,78248,2,4.39,3,6,0,1,0,1,1
4273,63,35,162,92627,2,0.71,3,111,1,1,1,1,1
4274,29,23,22,91393,4,6.54,3,212,0,0,0,0,0
4275,36,26,56,51394,2,7.54,1,65,1,0,0,1,0
4276,51,36,136,59635,3,3.3,1,30,1,0,0,1,0
4277,41,37,193,92089,4,5.03,3,294,0,0,0,1,1
4278,41,29,35,27404,3,9.92,2,264,1,0,0,0,0
4279,24,26,161,82629,2,5.98,2,296,0,0,0,0,1
4280,63,38,28,23156,4,3.84,3,13,0,1,1,0,0
4281,37,14,26,65618,3,6.46,1,57,1,1,0,0,1
4282,25,25,161,59999,1,2.21,3,241,0,1,1,1,1
4283,33,0,153,23785,3,2.39,3,247,0,0,1,1,0
4284,52,3,34,58359,4,9.29,1,97,0,1,1,0,1
4285,62,28,199,24694,1,2.77,2,161,0,0,0,1,0
4286,40,0,91,46114,2,3.45,3,246,0,0,1,0,0
4287,24,21,181,79549,2,5.67,1,3,0,1,0,1,1
4288,54,10,123,67230,3,9.05,1,260,1,1,1,0,1
4289,30,9,148,42799,2,7.92,3,44,0,1,1,0,1
4290,44,16,115,21156,3,0.92,1,210,1,1,1,0,1
4291,28,35,141,20304,3,7.08,3,243,0,0,0,0,1
4292,34,25,134,50645,3,5.29,2,202,0,1,1,1,1
4293,62,20,167,48938,3,5.02,3,202,1,0,1,0,1
4294,58,12,99,66982,4,7.07,2,26,1,0,0,0,0
4295,37,8,26,87614,4,2.36,1,117,0,1,1,1,0
4296,50,10,154,12315,1,9.82,3,225,0,0,1,0,1
4297,40,10,69,22420,1,6.63,1,204,1,1,1,0,1
4298,24,5,149,28312,2,3.97,3,246,1,0,1,1,0
4299,35,0,66,31395,4,6.2,1,48,1,0,1,1,0
4300,37,5,33,50301,1,2.56,2,252,1,0,1,0,0
4301,42,12,50,56972,4,6.52,3,77,0,1,0,1,1
4302,51,21,69,73294,4,0.77,1,256,1,1,1,0,0
4303,64,30,60,90853,2,3.74,3,119,0,1,0,0,0
4304,51,21,33,58225,2,7.6,3,34,1,1,0,1,1
4305,25,36,152,92504,3,8.18,2,142,0,0,0,0,1
4306,41,26,24,32854,4,2.9,1,196,1,1,0,1,0
4307,25,13,176,80780,3,5.62,3,259,0,0,1,1,1
4308,36,4,24,40929,3,5.52,3,83,1,1,1,1,1
4309,62,35,132,67103,3,4.5,3,191,1,0,0,0,0
4310,26,31,137,73620,4,2.67,3,21,1,0,0,0,0
4311,33,33,115,99590,4,7.18,3,23,1,0,1,1,1
4312,53,6,55,94124,3,2.9,1,74,0,0,1,1,0
4313,54,9,98,54590,4,9.15,3,133,1,0,1,1,0
4314,49,16,38,82554,3,5.52,3,166,1,0,0,1,0
4315,52,29,41,20621,1,8.77,3,109,1,1,0,0,1
4316,24,20,181,10973,4,3.26,1,89,0,0,0,0,0
4317,31,12,75,68786,2,8.17,3,36,0,1,1,1,1
4318,50,0,36,47097,2,1.58,3,50,1,1,0,0,0
4319,53,0,36,44245,3,7.78,2,59,0,1,0,1,1
4320,56,32,165,75211,1,4.18,2,71,0,0,1,1,0
4321,37,37,192,64841,4,4.96,3,127,0,0,1,0,0
4322,47,24,97,35346,3,2.08,3,61,1,0,1,1,0
4323,58,25,75,81980,1,0.68,2,178,0,0,1,1,0
4324,30,12,99,59153,1,6.83,1,27,0,0,1,0,0
4325,31,27,69,86942,4,6.08,1,239,1,1,0,1,1
4326,59,32,77,15972,2,6.41,2,231,1,0,0,1,0
4327,61,36,37,58063,2,2.92,3,152,1,1,1,0,0
4328,54,29,154,75488,1,2.77,2,6,0,0,0,0,0
4329,39,7,95,67055,2,8.39,1,64,1,0,1,0,0
4330,57,0,29,74366,1,7.73,2,122,0,1,0,0,1
4331,59,11,88,20931,1,3.7,1,35,0,1,1,0,0
4332,41,4,104,17702,1,6.56,3,237,1,0,1,1,1
4333,51,23,150,94834,2,8.37,3,72,1,0,0,1,1
4334,29,5,102,31540,3,8.94,3,29,1,1,1,0,1
4335,50,24,128,67450,2,0.56,1,226,1,0,1,0,0
4336,31,0,63,75252,3,8.23,2,284,1,0,1,0,0
4337,50,24,161,56904,2,3.83,3,4,1,0,0,0,0
4338,28,0,151,62320,4,7.32,1,64,0,0,0,0,1
4339,51,31,37,41000,4,4.03,3,234,1,0,1,1,0
4340,39,2,112,12599,2,6.26,2,114,0,0,0,0,1
4341,38,18,199,97636,4,6.64,3,245,0,1,0,0,1
4342,45,28,57,94719,4,4.35,1,16,0,0,1,1,0
4343,53,1,167,66165,4,5.37,1,36,0,1,0,0,1
4344,25,8,191,68855,4,7.4,3,218,0,0,1,1,1
4345,43,16,70,10018,3,5.02,3,136,0,1,1,0,1
4346,48,35,38,10858,1,0.63,1,245,1,0,1,1,0
4347,58,16,139,35992,3,0.62,3,37,0,1,1,0,1
4348,64,11,87,42580,1,6.78,3,250,0,1,0,0,1
4349,59,19,85,80916,1,8.55,3,52,0,0,1,1,0
4350,44,2,160,45800,2,7.96,2,202,1,1,0,1,1
4351,64,3,177,68770,2,3.45,2,48,0,1,0,0,1
4352,34,16,117,64941,2,4.98,2,121,0,0,0,1,0
4353,64,36,177,94451,2,2.72,3,15,1,0,1,0,0
4354,35,14,198,47487,2,9.9,1,268,1,1,1,1,1
4355,33,32,107,22943,3,2.97,3,235,1,0,1,1,0
4356,38,15,195,71457,3,4.45,3,120,0,1,1,0,1
4357,30,10,52,28836,4,6.97,2,138,1,0,1,0,0
4358,62,19,124,21394,3,8.82,1,86,1,1,1,1,1
4359,62,37,93,82158,3,0.99,2,129,1,1,1,0,0
4360,24,23,101,35280,2,3.36,1,251,0,1,0,1,1
4361,52,15,38,87318,4,5.91,3,274,1,1,0,0,1
4362,52,29,90,11159,3,6.37,3,46,0,0,1,0,0
4363,34,33,76,80162,3,1.17,3,78,0,1,1,1,0
4364,32,0,166,33440,4,6.81,1,297,1,0,0,0,1
4365,33,23,98,87166,1,5.52,2,218,0,0,1,1,0
4366,37,23,188,62712,2,8.36,2,110,0,1,0,1,1
4367,38,8,61,57656,3,2.61,2,226,0,1,0,0,0
4368,39,21,199,16589,3,2.35,1,274,1,1,1,0,1
4369,48,11,135,58241,4,8.04,1,255,0,1,1,1,1
4370,24,16,23,33233,3,7.19,3,38,1,0,0,1,0
4371,34,24,23,45011,2,8.02,2,134,0,1,0,1,1
4372,48,27,24,18177,3,7.93,1,294,1,1,1,1,1
4373,45,14,60,44528,1,1.49,2,97,0,0,0,1,0
4374,40,29,127,71351,2,3.15,2,33,0,0,1,0,0
4375,54,26,106,66831,1,2.97,1,67,1,1,1,1,1
4376,60,21,123,61827,4,9.38,1,190,0,1,1,1,1
4377,25,9,136,33508,2,5.13,3,198,1,1,1,1,1
4378,60,30,120,64933,3,1.56,3,47,1,1,0,1,1
4379,25,26,94,90501,2,3.25,3,258,0,1,1,1,0
4380,52,11,94,78772,2,8.78,2,212,1,1,1,1,1
4381,23,30,32,25611,2,8.55,2,161,0,1,0,1,1
4382,52,31,161,32282,1,9.05,3,112,1,1,0,1,1
4383,54,31,44,51003,4,4.19,2,136,1,1,0,1,0
4384,50,34,134,91365,2,6.59,2,11,1,1,1,1,1
4385,43,20,191,84216,3,3.14,2,237,0,0,0,0,0
4386,35,9,101,21340,2,2.22,2,283,0,0,0,0,0
4387,49,15,29,96643,2,0.71,1,175,0,1,1,0,0
4388,58,6,69,84684,4,2.62,1,224,0,1,0,1,0
4389,29,3,191,93035,3,6.24,3,74,1,1,0,1,1
4390,44,26,161,28165,3,9.09,3,134,0,1,0,1,1
4391,32,24,34,28260,1,1.77,2,81,0,1,0,1,0
4392,61,30,35,64515,3,9.22,2,82,1,0,1,1,0
4393,37,10,21,40480,3,3.78,1,141,0,1,1,0,0
4394,37,19,177,62527,3,4.55,2,208,0,0,1,1,0
4395,26,35,49,69789,2,3.97,2,214,1,1,0,1,0
4396,54,16,101,61902,1,4.38,3,254,0,1,0,1,1
4397,45,10,50,42191,3,2.96,2,187,0,1,0,1,0
4398,28,29,96,69488,3,7.14,1,246,0,1,1,1,1
4399,46,34,167,85082,3,7.7,2,254,0,1,0,1,1
4400,42,37,196,46044,2,8.32,2,161,0,1,1,0,1
4401,59,21,133,59600,2,3.74,2,166,1,1,1,1,1
4402,42,26,54,97457,1,7.76,2,77,0,1,0,0,1
4403,34,36,42,58776,4,6.56,2,174,0,0,0,1,0
4404,55,34,125,22836,1,9.6,1,19,0,1,0,1,1
4405,50,3,116,84525,2,4.54,3,95,0,1,1,1,1
4406,30,15,134,62648,3,9.93,2,179,0,1,0,0,1
4407,23,15,119,23740,3,7.53,3,94,0,1,0,1,1
4408,59,20,74,23102,1,7.87,3,70,0,1,0,0,1
4409,44,25,27,90893,3,0.74,1,189,0,0,0,1,0
4410,28,35,187,61334,2,5.23,3,131,1,1,0,1,1
4411,43,18,78,40255,1,5.52,2,138,0,0,1,1,0
4412,54,16,147,35221,4,0.89,2,274,0,0,0,1,0
4413,57,25,51,73265,2,3.47,2,101,0,1,1,0,0
4414,37,21,112,10719,2,9.58,2,282,1,0,1,1,1
4415,27,27,26,93442,3,4.55,1,28,0,1,0,0,0
4416,28,0,21,33140,2,2.27,3,17,1,0,1,0,0
4417,47,35,104,65779,2,5.38,1,243,0,1,1,1,1
4418,62,36,153,11069,4,0.82,3,174,0,0,0,0,0
4419,51,1,125,64714,3,5.4,1,88,0,1,1,0,1
4420,29,16,55,83285,2,6.15,1,19,0,0,1,1,0
4421,62,39,179,22935,3,3.9,1,17,1,0,1,0,0
4422,35,37,64,54035,2,7.74,2,37,1,1,1,0,1
4423,60,20,61,37937,4,1.79,2,88,0,0,0,1,0
4424,40,8,72,28540,3,8.84,1,149,0,0,1,1,0
4425,24,12,129,83480,3,9.58,3,203,0,0,0,0,1
4426,30,10,28,58702,4,0.51,3,232,0,0,1,0,0
4427,33,15,106,88283,1,8.51,2,103,1,1,1,0,1
4428,55,15,133,86041,2,5.31,1,110,0,0,0,0,1
4429,60,1,94,87233,2,4.88,2,224,1,1,1,0,0
4430,49,7,196,46907,1,2.77,2,220,1,1,1,1,1
4431,42,12,149,25221,3,4.75,2,25,1,0,0,0,0
4432,34,16,30,64781,3,9.53,1,63,0,0,0,0,0
4433,53,38,69,17087,4,2.5,1,253,0,1,0,1,0
4434,49,23,182,96998,4,2.2,2,248,1,1,0,1,1
4435,54,2,141,32789,4,2.8,1,223,1,1,0,0,1
4436,32,29,162,66023,1,5.74,3,130,1,0,0,1,1
4437,25,12,94,43400,1,9.34,3,29,0,0,0,0,0
4438,49,18,50,12199,3,5.95,2,274,0,0,0,1,0
4439,57,6,111,57316,4,2.81,3,9,1,1,1,1,1
4440,53,8,175,97273,3,4.68,2,88,0,0,0,1,0
4441,37,18,172,62062,1,4.21,2,146,0,1,1,1,1
4442,38,39,111,81609,2,0.94,2,126,0,1,1,1,1
4443,35,21,172,26744,3,5.35,1,185,1,1,1,0,1
4444,57,17,94,86095,1,1.7,1,123,0,1,0,0,0
4445,33,22,111,65517,4,8.5,1,106,0,1,0,1,1
4446,43,1,148,58865,2,5.72,1,5,1,0,1,1,1
4447,33,10,61,83937,2,8.52,2,50,1,1,0,1,1
4448,52,30,129,87195,2,9.58,1,135,0,0,0,1,1
4449,57,32,181,23894,4,9.46,3,1,1,1,0,0,1
4450,44,13,37,39160,2,1.45,3,17,1,0,0,1,0
4451,60,15,96,63095,1,9.48,1,248,0,0,1,1,0
4452,53,10,152,39272,3,8.06,3,184,1,1,0,0,1
4453,36,32,39,64021,2,7.89,3,221,1,0,1,1,0
4454,46,6,146,43645,2,1.36,1,227,0,0,0,0,0
4455,54,30,94,31179,1,2.21,2,193,0,1,1,1,0
4456,58,13,81,20691,4,9.76,2,209,0,1,1,1,1
4457,54,27,51,91646,2,2.53,2,298,1,1,0,0,0
4458,37,15,197,55311,1,2.11,1,71,0,0,0,1,0
4459,57,18,185,49038,1,3.94,2,116,1,0,1,0,0
4460,25,16,47,34967,4,9.18,2,263,0,0,1,0,0
4461,38,25,93,38478,4,5.02,3,4,0,1,0,0,1
4462,27,5,100,65775,3,9.25,2,268,1,0,0,0,0
4463,43,8,41,80624,2,3.68,1,6,1,1,0,1,0
4464,32,16,190,50332,3,2.65,2,20,0,1,0,1,1
4465,41,30,183,17066,1,5.2,3,36,1,0,1,0,1
4466,47,11,115,49313,2,6.35,3,172,0,0,0,0,1
4467,26,22,141,77857,1,4.22,3,61,1,1,0,0,1
4468,51,4,142,55900,1,3.79,3,205,0,1,0,0,1
4469,41,35,71,51098,1,2.57,2,100,0,0,1,0,0
4470,24,35,183,18294,4,3.11,3,118,1,1,0,1,1
4471,32,2,175,72580,4,6.89,3,178,0,1,1,1,1
4472,47,23,97,48101,2,4.01,3,131,0,0,0,0,0
4473,42,16,183,35059,1,1.26,2,74,1,1,1,1,1
4474,41,38,89,50626,1,1.81,1,289,1,0,1,1,0
4475,45,25,156,30703,2,4.04,3,44,0,0,0,0,0
4476,46,3,40,71417,3,9.28,3,143,1,0,1,1,0
4477,33,11,83,69228,1,4.1,3,136,0,1,1,0,0
4478,56,0,95,13205,4,1.08,2,207,0,0,0,0,0
4479,50,20,80,44929,3,4.47,2,230,1,0,1,1,0
4480,27,18,114,93384,3,6.85,3,271,0,0,0,1,1
4481,27,20,59,43411,3,6.14,1,94,0,0,0,0,0
4482,43,17,23,90522,3,3.15,3,260,0,0,0,1,0
4483,34,2,50,21628,3,7.04,1,126,0,0,1,0,0
4484,26,31,174,80089,3,6.49,1,166,0,1,1,0,1
4485,64,9,172,16518,2,2.14,2,17,1,1,1,0,1
4486,42,39,88,48491,2,2.04,2,147,1,1,1,0,0
4487,60,14,89,17946,3,5.7,2,246,0,1,0,0,1
4488,47,4,24,10610,4,6.76,1,129,1,0,1,0,0
4489,36,3,134,79838,2,9.64,1,295,1,1,0,0,1
4490,33,27,110,44311,2,4.51,1,265,1,1,1,1,1
4491,54,3,27,51876,3,7.77,2,41,1,1,1,1,1
4492,33,14,28,90192,4,1.61,2,202,0,0,1,0,0
4493,40,16,34,60333,3,8.95,2,180,1,0,0,1,0
4494,49,2,124,61298,4,6.51,3,180,1,0,0,1,1
4495,40,9,26,94192,4,6.48,1,295,1,1,0,0,1
4496,45,22,91,51811,1,1.85,1,143,1,0,0,0,0
4497,33,17,134,80072,2,0.88,3,60,1,0,1,1,0
4498,43,0,34,52974,3,7.16,1,208,1,0,1,0,0
4499,27,34,184,29856,2,1.61,1,165,0,1,1,1,1
4500,45,30,102,54830,2,1.71,3,299,1,0,1,0,0
4501,63,0,58,91983,4,2.28,1,142,1,1,0,0,0
4502,47,2,153,55823,2,1.43,2,60,1,1,0,0,1
4503,63,2,76,84397,1,6.44,3,262,1,0,0,0,0
4504,32,36,111,95814,3,4.51,1,123,0,0,1,1,0
4505,44,18,100,77078,2,3.03,2,237,0,0,1,0,0
4506,41,28,166,77951,3,4.69,1,29,1,0,1,0,0
4507,23,24,146,22905,2,8.52,3,254,1,1,1,0,1
4508,29,32,178,31601,3,9.31,2,89,1,1,1,1,1
4509,26,35,94,97099,3,5.13,1,138,1,1,1,1,1
4510,23,28,98,50955,3,5.88,3,206,0,1,1,0,1
4511,37,25,29,82179,2,2.94,1,92,1,0,0,0,0
4512,62,3,126,58435,1,5.38,1,133,0,1,0,0,1
4513,34,13,106,34044,3,7.61,2,203,0,1,1,0,1
4514,44,26,86,21246,4,5.18,1,109,1,0,1,1,0
4515,44,32,81,12458,4,3.37,3,37,1,1,1,1,0
4516,39,21,150,68507,4,6.03,3,21,0,0,1,0,1
4517,51,2,165,16028,1,9.49,2,224,1,0,0,0,1
4518,36,22,172,61901,3,8.94,2,167,0,0,0,1,1
4519,42,20,126,16306,1,7.81,1,134,1,1,1,0,1
4520,55,22,167,37678,3,3.12,3,109,1,0,0,0,0
4521,37,3,112,22363,1,2.79,2,223,1,0,0,1,0
4522,34,20,105,24066,3,8.47,1,167,1,0,1,0,1
4523,62,36,197,73804,4,2.22,1,106,0,1,0,1,1
4524,42,30,140,58544,3,6.25,3,23,1,1,1,0,1
4525,52,20,98,10189,1,4.67,3,296,1,0,1,0,0
4526,60,25,29,21752,3,4.95,1,210,1,1,1,1,0
4527,25,34,168,17482,2,4.82,3,170,0,1,1,1,1
4528,50,37,48,26679,3,9.05,1,68,1,1,0,1,1
4529,48,23,115,10799,4,1.33,1,221,0,1,1,1,1
4530,52,10,29,19934,3,7.94,3,152,0,1,1,1,1
4531,35,28,32,67558,2,8.43,2,280,1,0,0,1,0
4532,35,2,66,69223,2,9.46,1,200,0,1,1,0,1
4533,24,0,170,94620,2,4.8,3,218,1,1,0,0,1
4534,59,18,69,51556,1,5.25,1,103,1,1,0,1,1
4535,60,21,151,19909,2,9.63,1,298,1,1,1,0,1
4536,24,13,135,53558,1,4.86,1,229,0,0,1,0,0
4537,58,13,132,89382,2,5.28,3,53,0,0,0,1,1
4538,48,15,104,97793,1,3.66,3,188,0,1,0,0,1
4539,33,32,72,38013,2,0.8,3,221,1,0,1,1,0
4540,30,12,149,32875,2,4.61,2,74,1,1,1,1,1
4541,62,37,87,21408,3,6.72,1,171,0,1,1,1,1
4542,44,11,98,45607,2,7.05,2,41,0,0,1,1,0
4543,42,37,76,71684,3,0.56,1,156,1,0,1,1,0
4544,30,38,116,46281,2,8.11,3,80,0,1,1,1,1
4545,51,32,154,37326,2,5.18,1,207,1,1,1,1,1
4546,62,32,166,23601,3,5.45,1,85,1,0,1,1,1
4547,48,28,191,11135,3,9.64,1,231,0,1,0,0,1
4548,52,4,82,32741,1,3.2,2,176,1,1,0,1,0
4549,39,5,84,21913,4,7.74,3,106,1,0,0,0,0
4550,42,30,58,20101,3,5.96,3,138,0,0,0,1,0
4551,38,15,128,28631,1,7.16,1,101,0,0,1,0,1
4552,29,30,45,82084,2,4.47,3,29,0,1,1,1,0
4553,38,24,191,46870,3,3.15,2,193,1,1,1,1,1
4554,49,32,31,58985,3,5.69,2,243,1,0,0,0,0
4555,45,12,169,37215,2,4.06,3,184,0,0,0,0,0
4556,46,9,96,72110,2,2.62,2,292,1,1,1,1,0
4557,31,23,161,29215,2,8.47,2,246,0,1,0,1,1
4558,57,9,105,24024,2,5.02,3,117,1,1,1,0,1
4559,42,30,49,86949,4,8.55,3,72,1,0,1,1,0
4560,59,12,191,91855,3,5.0,1,68,1,0,0,0,0
4561,64,2,185,94982,2,5.79,1,241,1,1,0,1,1
4562,39,33,189,55483,2,9.96,2,151,1,1,1,1,1
4563,53,27,71,88157,4,9.54,3,93,0,1,0,0,1
4564,30,18,82,20511,3,3.08,2,270,0,1,1,1,0
